question_id,option_id,option_label,is_missing
2026-045_daily_life_4_b,1,Strongly disagree,false
2026-045_daily_life_4_b,2,Disagree,false
2026-045_daily_life_4_b,3,Somewhat disagree,false
2026-045_daily_life_4_b,4,Neither agree nor disagree,false
2026-045_daily_life_4_b,5,Somewhat agree,false
2026-045_daily_life_4_b,6,Agree,false
2026-045_daily_life_4_b,7,Strongly agree,false
2026-045_daily_life_5,1,Strongly disagree,false
2026-045_daily_life_5,2,Somewhat disagree,false
2026-045_daily_life_5,3,Slightly disagree,false
2026-045_daily_life_5,4,Neutral,false
2026-045_daily_life_5,5,Slightly agree,false
2026-045_daily_life_5,6,Somewhat agree,false
2026-045_daily_life_5,7,Strongly agree,false
2026-045_daily_life_6,1,Strongly disagree,false
2026-045_daily_life_6,2,Somewhat disagree,false
2026-045_daily_life_6,3,Slightly disagree,false
2026-045_daily_life_6,4,Neutral,false
2026-045_daily_life_6,5,Slightly agree,false
2026-045_daily_life_6,6,Somewhat agree,false
2026-045_daily_life_6,7,Strongly agree,false
2026-045_daily_life_7,1,Strongly disagree,false
2026-045_daily_life_7,2,Somewhat disagree,false
2026-045_daily_life_7,3,Slightly disagree,false
2026-045_daily_life_7,4,Neutral,false
2026-045_daily_life_7,5,Slightly agree,false
2026-045_daily_life_7,6,Somewhat agree,false
2026-045_daily_life_7,7,Strongly agree,false
2026-045_daily_life_8,1,Strongly disagree,false
2026-045_daily_life_8,2,Somewhat disagree,false
2026-045_daily_life_8,3,Slightly disagree,false
2026-045_daily_life_8,4,Neutral,false
2026-045_daily_life_8,5,Slightly agree,false
2026-045_daily_life_8,6,Somewhat agree,false
2026-045_daily_life_8,7,Strongly agree,false
2026-045_daily_life_9,1,Strongly disagree,false
2026-045_daily_life_9,2,Somewhat disagree,false
2026-045_daily_life_9,3,Slightly disagree,false
2026-045_daily_life_9,4,Neutral,false
2026-045_daily_life_9,5,Slightly agree,false
2026-045_daily_life_9,6,Somewhat agree,false
2026-045_daily_life_9,7,Strongly agree,false
2026-045_identity_10,1,Not at all like me,false
2026-045_identity_10,2,Mostly not like me,false
2026-045_identity_10,3,Somewhat not like me,false
2026-045_identity_10,4,Somewhat like me,false
2026-045_identity_10,5,Mostly like me,false
2026-045_identity_10,6,Very much like me,false
2026-045_identity_11,1,Never,false
2026-045_identity_11,2,Sometimes,false
2026-045_identity_11,3,About half the time,false
2026-045_identity_11,4,Most of the time,false
2026-045_identity_11,5,Every time,false
2026-045_identity_11,6,Not sure,false
2026-045_identity_11,7,I have never engaged in a sexual relationship with another person / I don't wish to answer,false
2026-045_identity_12,1,Strongly disagree,false
2026-045_identity_12,2,Moderately disagree,false
2026-045_identity_12,3,Slightly disagree,false
2026-045_identity_12,4,Neither,false
2026-045_identity_12,5,Slightly agree,false
2026-045_identity_12,6,Moderately agree,false
2026-045_identity_12,7,Strongly agree,false
2026-045_identity_13,1,Strongly disagree,false
2026-045_identity_13,2,Disagree,false
2026-045_identity_13,3,Neither agree nor disagree,false
2026-045_identity_13,4,Agree,false
2026-045_identity_13,5,Strongly agree,false
2026-045_identity_14,1,Do not feel this way at all,false
2026-045_identity_14,2,Feel this way moderately,false
2026-045_identity_14,3,Feel this way very much,false
2026-045_identity_15,1,I was not adopted as a child,false
2026-045_identity_15,2,Africa,false
2026-045_identity_15,3,Asia,false
2026-045_identity_15,4,Australia/Oceania,false
2026-045_identity_15,5,Europe,false
2026-045_identity_15,6,"Latin America (Mexico, Central America, South America, and the Caribbean)",false
2026-045_identity_15,7,U.S. or Canada,false
2026-045_identity_16,1,Strongly disagree,false
2026-045_identity_16,2,Disagree,false
2026-045_identity_16,3,Somewhat disagree,false
2026-045_identity_16,4,Neither agree nor disagree,false
2026-045_identity_16,5,Somewhat agree,false
2026-045_identity_16,6,Agree,false
2026-045_identity_16,7,Strongly agree,false
2026-045_identity_17,1,Always,false
2026-045_identity_17,2,Very often,false
2026-045_identity_17,3,Somewhat often,false
2026-045_identity_17,4,Not often,false
2026-045_identity_17,5,Never,false
2026-045_identity_18,1,Not at all important,false
2026-045_identity_18,2,Somewhat important,false
2026-045_identity_18,3,Moderately important,false
2026-045_identity_18,4,Very important,false
2026-045_identity_18,5,Extremely important,false
2026-045_identity_19_a,1,Strongly disagree,false
2026-045_identity_19_a,2,Disagree,false
2026-045_identity_19_a,3,Neither disagree nor agree,false
2026-045_identity_19_a,4,Agree,false
2026-045_identity_19_a,5,Strongly agree,false
2026-045_identity_19_b,1,Strongly disagree,false
2026-045_identity_19_b,2,Disagree,false
2026-045_identity_19_b,3,Neither disagree nor agree,false
2026-045_identity_19_b,4,Agree,false
2026-045_identity_19_b,5,Strongly agree,false
2026-045_identity_1_a,1,Much less motivated than me,false
2026-045_identity_1_a,2,Less motivated than me,false
2026-045_identity_1_a,3,Slightly less motivated than me,false
2026-045_identity_1_a,4,About as motivated as me,false
2026-045_identity_1_a,5,Slightly more motivated than me,false
2026-045_identity_1_a,6,More motivated than me,false
2026-045_identity_1_a,7,Much more motivated than me,false
2026-045_identity_1_b,1,Much less motivated than me,false
2026-045_identity_1_b,2,Less motivated than me,false
2026-045_identity_1_b,3,Slightly less motivated than me,false
2026-045_identity_1_b,4,About as motivated as me,false
2026-045_identity_1_b,5,Slightly more motivated than me,false
2026-045_identity_1_b,6,More motivated than me,false
2026-045_identity_1_b,7,Much more motivated than me,false
2026-045_identity_20,1,1 - Not very true of me,false
2026-045_identity_20,2,2,false
2026-045_identity_20,3,3,false
2026-045_identity_20,4,4,false
2026-045_identity_20,5,5 - Very true of me,false
2026-045_identity_21,1,"I think I would miss the taste of animal products (e.g. meat, cheese, milk, eggs, etc.)",false
2026-045_identity_21,2,I think it would be hard to get the right nutrition,false
2026-045_identity_21,3,I think it would be too expensive,false
2026-045_identity_21,4,I think I would be too much work,false
2026-045_identity_21,5,I think it would be hard to eat with my friends and family,false
2026-045_identity_21,6,I think it would go against my identity and/or culture,false
2026-045_identity_21,7,N/A - I already eat a fully plant-based diet,false
2026-045_identity_22,1,Never,false
2026-045_identity_22,2,Hardly ever,false
2026-045_identity_22,3,Occasionally,false
2026-045_identity_22,4,Some of the time,false
2026-045_identity_22,5,Often/always,false
2026-045_identity_23,1,Never,false
2026-045_identity_23,2,Sometimes,false
2026-045_identity_23,3,Always,false
2026-045_identity_24,1,Yes,false
2026-045_identity_24,2,No,false
2026-045_identity_24,3,I do not have a pet,false
2026-045_identity_25,1,Strongly disagree,false
2026-045_identity_25,2,Disagree,false
2026-045_identity_25,3,Slightly disagree,false
2026-045_identity_25,4,Neither agree nor disagree,false
2026-045_identity_25,5,Slightly agree,false
2026-045_identity_25,6,Agree,false
2026-045_identity_25,7,Strongly agree,false
2026-045_identity_26_a,1,"Not at all, my attractiveness is always the same",false
2026-045_identity_26_a,2,My attractiveness varies slightly day to day,false
2026-045_identity_26_a,3,My attractiveness varies somewhat day to day,false
2026-045_identity_26_a,4,My attractiveness varies quite a bit day to day,false
2026-045_identity_26_a,5,My attractiveness varies extremely day to day,false
2026-045_identity_26_b,1,"Not at all, my attractiveness is always the same",false
2026-045_identity_26_b,2,My attractiveness varies slightly day to day,false
2026-045_identity_26_b,3,My attractiveness varies somewhat day to day,false
2026-045_identity_26_b,4,My attractiveness varies quite a bit day to day,false
2026-045_identity_26_b,5,My attractiveness varies extremely day to day,false
2026-045_identity_27_a,1,Much more important,false
2026-045_identity_27_a,2,More important,false
2026-045_identity_27_a,3,Equally important,false
2026-045_identity_27_a,4,Less important,false
2026-045_identity_27_a,5,Much less important,false
2026-045_identity_27_b,1,Much more important,false
2026-045_identity_27_b,2,More important,false
2026-045_identity_27_b,3,Equally important,false
2026-045_identity_27_b,4,Less important,false
2026-045_identity_27_b,5,Much less important,false
2026-045_identity_28,1,Not at all,false
2026-045_identity_28,2,A little,false
2026-045_identity_28,3,Somewhat,false
2026-045_identity_28,4,Very much,false
2026-045_identity_28,5,Completely,false
2026-045_identity_28,6,Unsure,false
2026-045_identity_29,1,"No, I am raising or have raised children",false
2026-045_identity_29,2,"No, I want to have children someday",false
2026-045_identity_29,3,"No, I am unsure if I want to have children someday",false
2026-045_identity_29,4,"Yes, I am not or have not raised children, and I do not want children in the future",false
2026-045_identity_2_a,1,My moral beliefs and actions,false
2026-045_identity_2_a,2,My memories,false
2026-045_identity_2_a,3,The way I experience the world,false
2026-045_identity_2_a,4,My desires and goals,false
2026-045_identity_2_a,5,The parts of me that are unique,false
2026-045_identity_2_a,6,Something else,false
2026-045_identity_2_b,1,My moral beliefs and actions,false
2026-045_identity_2_b,2,My memories,false
2026-045_identity_2_b,3,The way I experience the world,false
2026-045_identity_2_b,4,My desires and goals,false
2026-045_identity_2_b,5,The parts of me that are unique,false
2026-045_identity_2_b,6,Something else,false
2026-045_identity_30,1,1 - Not at all true,false
2026-045_identity_30,2,2,false
2026-045_identity_30,3,3,false
2026-045_identity_30,4,4 - Neither true nor untrue,false
2026-045_identity_30,5,5,false
2026-045_identity_30,6,6,false
2026-045_identity_30,7,7 - Very true,false
2026-045_identity_31_a,1,Not important at all,false
2026-045_identity_31_a,2,Slightly important,false
2026-045_identity_31_a,3,Moderately important,false
2026-045_identity_31_a,4,Very important,false
2026-045_identity_31_a,5,Extremely important,false
2026-045_identity_31_b,1,Not important at all,false
2026-045_identity_31_b,2,Slightly important,false
2026-045_identity_31_b,3,Moderately important,false
2026-045_identity_31_b,4,Very important,false
2026-045_identity_31_b,5,Extremely important,false
2026-045_identity_33,1,Racial identity,false
2026-045_identity_33,2,Sexual orientation,false
2026-045_identity_33,3,Gender identity,false
2026-045_identity_34,1,Strongly disagree,false
2026-045_identity_34,2,Disagree,false
2026-045_identity_34,3,Somewhat disagree,false
2026-045_identity_34,4,Neither agree nor disagree,false
2026-045_identity_34,5,Somewhat agree,false
2026-045_identity_34,6,Agree,false
2026-045_identity_34,7,Strongly agree,false
2026-045_identity_35,1,1 - Not at all true,false
2026-045_identity_35,2,2,false
2026-045_identity_35,3,3,false
2026-045_identity_35,4,4,false
2026-045_identity_35,5,5,false
2026-045_identity_35,6,6,false
2026-045_identity_35,7,7 - Very true,false
2026-045_identity_36_a,1,"Yes, definitely",false
2026-045_identity_36_a,2,"Yes, somewhat",false
2026-045_identity_36_a,3,Maybe,false
2026-045_identity_36_a,4,"No, no at all",false
2026-045_identity_36_a,5,Not sure,false
2026-045_identity_36_b,1,"Yes, definitely",false
2026-045_identity_36_b,2,"Yes, somewhat",false
2026-045_identity_36_b,3,Maybe,false
2026-045_identity_36_b,4,"No, no at all",false
2026-045_identity_36_b,5,Not sure,false
2026-045_identity_37,1,Never,false
2026-045_identity_37,2,Hardly ever,false
2026-045_identity_37,3,Some of the time,false
2026-045_identity_37,4,Often,false
2026-045_identity_37,5,Very often,false
2026-045_identity_37,6,Prefer not to say,false
2026-045_identity_38_a,1,Very easy,false
2026-045_identity_38_a,2,Somewhat easy,false
2026-045_identity_38_a,3,Neither easy nor hard,false
2026-045_identity_38_a,4,Somewhat hard,false
2026-045_identity_38_a,5,Very hard,false
2026-045_identity_38_b,1,Very easy,false
2026-045_identity_38_b,2,Somewhat easy,false
2026-045_identity_38_b,3,Neither easy nor hard,false
2026-045_identity_38_b,4,Somewhat hard,false
2026-045_identity_38_b,5,Very hard,false
2026-045_identity_39,1,Very dissatisfied,false
2026-045_identity_39,2,Dissatisfied,false
2026-045_identity_39,3,Slightly dissatisfied,false
2026-045_identity_39,4,Neither satisfied nor dissatisfied,false
2026-045_identity_39,5,Slightly satisfied,false
2026-045_identity_39,6,Satisfied,false
2026-045_identity_39,7,Very satisfied,false
2026-045_identity_3_a,1,Not at all,false
2026-045_identity_3_a,2,It rarely matters,false
2026-045_identity_3_a,3,It matters somewhat,false
2026-045_identity_3_a,4,It matters significantly,false
2026-045_identity_3_a,5,It's the only thing that matters,false
2026-045_identity_3_b,1,Not at all,false
2026-045_identity_3_b,2,It rarely matters,false
2026-045_identity_3_b,3,It matters somewhat,false
2026-045_identity_3_b,4,It matters significantly,false
2026-045_identity_3_b,5,It's the only thing that matters,false
2026-045_identity_4,1,Not at all,false
2026-045_identity_4,2,Very little,false
2026-045_identity_4,3,A little,false
2026-045_identity_4,4,Somewhat,false
2026-045_identity_4,5,Moderately,false
2026-045_identity_4,6,Quite a bit,false
2026-045_identity_4,7,A great deal,false
2026-045_identity_5,1,Never,false
2026-045_identity_5,2,Rarely,false
2026-045_identity_5,3,Occasionally,false
2026-045_identity_5,4,Sometimes,false
2026-045_identity_5,5,Often,false
2026-045_identity_5,6,Very often,false
2026-045_identity_5,7,Almost always,false
2026-045_identity_6_a,1,Much less motivated than I am,false
2026-045_identity_6_a,2,Less motivated than I am,false
2026-045_identity_6_a,3,Slightly less motivated than I am,false
2026-045_identity_6_a,4,About as motivated as I am,false
2026-045_identity_6_a,5,Slightly more motivated than I am,false
2026-045_identity_6_a,6,More motivated than I am,false
2026-045_identity_6_a,7,Much more motivated than I am,false
2026-045_identity_6_b,1,Much less motivated than I am,false
2026-045_identity_6_b,2,Less motivated than I am,false
2026-045_identity_6_b,3,Slightly less motivated than I am,false
2026-045_identity_6_b,4,About as motivated as I am,false
2026-045_identity_6_b,5,Slightly more motivated than I am,false
2026-045_identity_6_b,6,More motivated than I am,false
2026-045_identity_6_b,7,Much more motivated than I am,false
2026-045_identity_7_a,1,Not at all,false
2026-045_identity_7_a,2,Very little,false
2026-045_identity_7_a,3,A little,false
2026-045_identity_7_a,4,Somewhat,false
2026-045_identity_7_a,5,Moderately,false
2026-045_identity_7_a,6,A lot,false
2026-045_identity_7_a,7,A great deal,false
2026-045_identity_7_b,1,Not at all,false
2026-045_identity_7_b,2,Very little,false
2026-045_identity_7_b,3,A little,false
2026-045_identity_7_b,4,Somewhat,false
2026-045_identity_7_b,5,Moderately,false
2026-045_identity_7_b,6,A lot,false
2026-045_identity_7_b,7,A great deal,false
2026-045_identity_8_a,1,Strongly disagree,false
2026-045_identity_8_a,2,Disagree,false
2026-045_identity_8_a,3,Somewhat disagree,false
2026-045_identity_8_a,4,Neither,false
2026-045_identity_8_a,5,Somewhat agree,false
2026-045_identity_8_a,6,Agree,false
2026-045_identity_8_a,7,Strongly agree,false
2026-045_identity_8_b,1,Strongly disagree,false
2026-045_identity_8_b,2,Disagree,false
2026-045_identity_8_b,3,Somewhat disagree,false
2026-045_identity_8_b,4,Neither,false
2026-045_identity_8_b,5,Somewhat agree,false
2026-045_identity_8_b,6,Agree,false
2026-045_identity_8_b,7,Strongly agree,false
2026-045_identity_9,1,Strongly disagree,false
2026-045_identity_9,2,Disagree,false
2026-045_identity_9,3,Somewhat disagree,false
2026-045_identity_9,4,Neither disagree nor agree,false
2026-045_identity_9,5,Somewhat agree,false
2026-045_identity_9,6,Agree,false
2026-045_identity_9,7,Strongly agree,false
2026-045_politics_10,1,0-10%,false
2026-045_politics_10,2,11-30%,false
2026-045_politics_10,3,31-50%,false
2026-045_politics_10,4,51-70%,false
2026-045_politics_10,5,71-90%,false
2026-045_politics_10,6,91-100%,false
2026-045_politics_11_a,1,Extremely unlikely,false
2026-045_politics_11_a,2,Somewhat unlikely,false
2026-045_politics_11_a,3,Neither likely nor unlikely,false
2026-045_politics_11_a,4,Somewhat likely,false
2026-045_politics_11_a,5,Extremely likely,false
2026-045_politics_11_a,6,Prefer not to respond,false
2026-045_politics_11_b,1,Extremely unlikely,false
2026-045_politics_11_b,2,Somewhat unlikely,false
2026-045_politics_11_b,3,Neither likely nor unlikely,false
2026-045_politics_11_b,4,Somewhat likely,false
2026-045_politics_11_b,5,Extremely likely,false
2026-045_politics_11_b,6,Prefer not to respond,false
2026-045_politics_12,1,Extremely left-wing,false
2026-045_politics_12,2,Very left-wing,false
2026-045_politics_12,3,Moderately left-wing,false
2026-045_politics_12,4,Neither left- nor right-wing,false
2026-045_politics_12,5,Moderately right-wing,false
2026-045_politics_12,6,Very right-wing,false
2026-045_politics_12,7,Extremely right-wing,false
2026-045_politics_13,1,Strongly disagree,false
2026-045_politics_13,2,Somewhat disagree,false
2026-045_politics_13,3,Neither agree nor disagree,false
2026-045_politics_13,4,Somewhat agree,false
2026-045_politics_13,5,Strongly agree,false
2026-045_politics_14_a,1,Completely disagree,false
2026-045_politics_14_a,2,Disagree,false
2026-045_politics_14_a,3,Somewhat disagree,false
2026-045_politics_14_a,4,Neither agree nor disagree,false
2026-045_politics_14_a,5,Somewhat agree,false
2026-045_politics_14_a,6,Agree,false
2026-045_politics_14_a,7,Completely agree,false
2026-045_politics_14_b,1,Completely disagree,false
2026-045_politics_14_b,2,Disagree,false
2026-045_politics_14_b,3,Somewhat disagree,false
2026-045_politics_14_b,4,Neither agree nor disagree,false
2026-045_politics_14_b,5,Somewhat agree,false
2026-045_politics_14_b,6,Agree,false
2026-045_politics_14_b,7,Completely agree,false
2026-045_politics_15,1,Strongly disagree,false
2026-045_politics_15,2,Disagree,false
2026-045_politics_15,3,Neither agree nor disagree,false
2026-045_politics_15,4,Agree,false
2026-045_politics_15,5,Strongly agree,false
2026-045_politics_16,1,A leader who makes decisions by themselves without consulting others,false
2026-045_politics_16,2,A leader who takes everyone's opinion into account when making decisions,false
2026-045_politics_16,3,A leader who lets the people make decisions for them,false
2026-045_politics_16,4,A leader who takes no ones opinion into account when making decisions,false
2026-045_politics_16,5,None of the above,false
2026-045_politics_17_a,1,Do not release onto parole,false
2026-045_politics_17_a,2,Release onto parole,false
2026-045_politics_17_b,1,Do not release onto parole,false
2026-045_politics_17_b,2,Release onto parole,false
2026-045_politics_18,1,High representation of racial minorities,false
2026-045_politics_18,2,Even representation of all groups,false
2026-045_politics_18,3,High representation of groups you identify with,false
2026-045_politics_18,4,Representation of all groups but the percent can vary,false
2026-045_politics_19,1,"High representation of minoritized gender identities (i.e., women, non-binary people)",false
2026-045_politics_19,2,Equal representation of across all gender identities,false
2026-045_politics_19,3,Representation of all gender identities regardless of percent,false
2026-045_politics_19,4,High representation of people with my own gender identity,false
2026-045_politics_1_a,1,Strongly disagree,false
2026-045_politics_1_a,2,Disagree,false
2026-045_politics_1_a,3,Slightly disagree,false
2026-045_politics_1_a,4,Neither agree nor disagree,false
2026-045_politics_1_a,5,Slightly agree,false
2026-045_politics_1_a,6,Agree,false
2026-045_politics_1_a,7,Strongly agree,false
2026-045_politics_1_b,1,Strongly disagree,false
2026-045_politics_1_b,2,Disagree,false
2026-045_politics_1_b,3,Slightly disagree,false
2026-045_politics_1_b,4,Neither agree nor disagree,false
2026-045_politics_1_b,5,Slightly agree,false
2026-045_politics_1_b,6,Agree,false
2026-045_politics_1_b,7,Strongly agree,false
2026-045_politics_2,1,1 - Not at all stereotypical,false
2026-045_politics_2,2,2,false
2026-045_politics_2,3,3,false
2026-045_politics_2,4,4,false
2026-045_politics_2,5,5,false
2026-045_politics_2,6,6,false
2026-045_politics_2,7,7 - Very stereotypical,false
2026-045_politics_20,1,Once a day or more,false
2026-045_politics_20,2,Several times a week,false
2026-045_politics_20,3,Several times a month,false
2026-045_politics_20,4,Once a month,false
2026-045_politics_20,5,Several times a year,false
2026-045_politics_20,6,Once a year or less,false
2026-045_politics_20,7,Never,false
2026-045_politics_21,1,Extremely connected,false
2026-045_politics_21,2,Very connected,false
2026-045_politics_21,3,Somewhat connected,false
2026-045_politics_21,4,Not at all connected,false
2026-045_politics_22,1,Extremely negative,false
2026-045_politics_22,2,Negative,false
2026-045_politics_22,3,Slightly negative,false
2026-045_politics_22,4,Neutral,false
2026-045_politics_22,5,Slightly positive,false
2026-045_politics_22,6,Positive,false
2026-045_politics_22,7,Extremely positive,false
2026-045_politics_23,1,Racial identification,false
2026-045_politics_23,2,Ancestry,false
2026-045_politics_23,3,Physical appearance,false
2026-045_politics_23,4,Other,false
2026-045_politics_23,5,None,false
2026-045_politics_24,1,Strongly disagree,false
2026-045_politics_24,2,Disagree,false
2026-045_politics_24,3,Somewhat disagree,false
2026-045_politics_24,4,Neutral,false
2026-045_politics_24,5,Somewhat agree,false
2026-045_politics_24,6,Agree,false
2026-045_politics_24,7,Strongly agree,false
2026-045_politics_25_a,1,1 - Not at all supportive,false
2026-045_politics_25_a,2,2,false
2026-045_politics_25_a,3,3,false
2026-045_politics_25_a,4,4,false
2026-045_politics_25_a,5,5,false
2026-045_politics_25_a,6,6,false
2026-045_politics_25_a,7,7 - Very supportive,false
2026-045_politics_25_b,1,1 - Not at all supportive,false
2026-045_politics_25_b,2,2,false
2026-045_politics_25_b,3,3,false
2026-045_politics_25_b,4,4,false
2026-045_politics_25_b,5,5,false
2026-045_politics_25_b,6,6,false
2026-045_politics_25_b,7,7 - Very supportive,false
2026-045_politics_26,1,Makes society much less safe,false
2026-045_politics_26,2,Makes society somewhat less safe,false
2026-045_politics_26,3,Makes society slightly less safe,false
2026-045_politics_26,4,Makes society neither more nor less safe,false
2026-045_politics_26,5,Makes society slightly more safe,false
2026-045_politics_26,6,Makes society somewhat more safe,false
2026-045_politics_26,7,Makes society much more safe,false
2026-045_politics_27,1,I have unfollowed or unfriended someone I know on social media because we do not agree politically,false
2026-045_politics_27,2,I have ended a relationship with someone in my life because we have different political views,false
2026-045_politics_27,3,I have avoided or stopped speaking as much to a family member over our political differences,false
2026-045_politics_27,4,I have avoided or stopped speaking as much to a friend over our political differences,false
2026-045_politics_27,5,I have avoided or stopped speaking as much to a romantic partner over our political differences,false
2026-045_politics_27,6,I don't mind if people who I'm close to belong to a different political party,false
2026-045_politics_27,7,I don't mind if people who are not in my inner circle belong to a different political party,false
2026-045_politics_27,8,None of the above,false
2026-045_politics_28,1,To connect with the physical environment,false
2026-045_politics_28,2,To connect with other people,false
2026-045_politics_28,3,To exercise,false
2026-045_politics_28,4,To change my mood,false
2026-045_politics_28,5,It's part of my routine,false
2026-045_politics_28,6,To 'refresh' my brain or attention,false
2026-045_politics_28,7,None of the above,false
2026-045_politics_29_a,1,Completely unacceptable,false
2026-045_politics_29_a,2,Somewhat unacceptable,false
2026-045_politics_29_a,3,Neither unacceptable nor acceptable,false
2026-045_politics_29_a,4,Somewhat acceptable,false
2026-045_politics_29_a,5,Completely acceptable,false
2026-045_politics_29_b,1,Completely unacceptable,false
2026-045_politics_29_b,2,Somewhat unacceptable,false
2026-045_politics_29_b,3,Neither unacceptable nor acceptable,false
2026-045_politics_29_b,4,Somewhat acceptable,false
2026-045_politics_29_b,5,Completely acceptable,false
2026-045_politics_3,1,Very feminine,false
2026-045_politics_3,2,Feminine,false
2026-045_politics_3,3,Slightly feminine,false
2026-045_politics_3,4,Neither feminine nor masculine,false
2026-045_politics_3,5,Slightly masculine,false
2026-045_politics_3,6,Masculine,false
2026-045_politics_3,7,Very masculine,false
2026-045_politics_30,1,Never,false
2026-045_politics_30,2,Less than once a month,false
2026-045_politics_30,3,A few times a month,false
2026-045_politics_30,4,A few times a week,false
2026-045_politics_30,5,Every day,false
2026-045_politics_31_a,1,Not at all willing,false
2026-045_politics_31_a,2,Slightly willing,false
2026-045_politics_31_a,3,Moderately willing,false
2026-045_politics_31_a,4,Very willing,false
2026-045_politics_31_a,5,Extremely willing,false
2026-045_politics_31_b,1,Not at all willing,false
2026-045_politics_31_b,2,Slightly willing,false
2026-045_politics_31_b,3,Moderately willing,false
2026-045_politics_31_b,4,Very willing,false
2026-045_politics_31_b,5,Extremely willing,false
2026-045_politics_32,1,Strongly disagree,false
2026-045_politics_32,2,Disagree,false
2026-045_politics_32,3,Neither agree nor disagree,false
2026-045_politics_32,4,Agree,false
2026-045_politics_32,5,Strongly agree,false
2026-045_politics_33,1,1 - Completely false,false
2026-045_politics_33,2,2,false
2026-045_politics_33,3,3,false
2026-045_politics_33,4,4,false
2026-045_politics_33,5,5,false
2026-045_politics_33,6,6,false
2026-045_politics_33,7,7 - Completely true,false
2026-045_politics_34,1,Documented,false
2026-045_politics_34,2,Undocumented,false
2026-045_politics_34,3,There are an equal number of both,false
2026-045_politics_35,1,I was never planning to visit Mexico and still am not,false
2026-045_politics_35,2,"I was considering visiting Mexico, but now I am less likely to go",false
2026-045_politics_35,3,"I was considering visiting Mexico, and my plans have not changed",false
2026-045_politics_35,4,I am not familiar with recent cartel-related reports in Mexico,false
2026-045_politics_36_a,1,I feel more irritable or angry,false
2026-045_politics_36_a,2,I feel anxious or tense,false
2026-045_politics_36_a,3,I have trouble concentrating,false
2026-045_politics_36_a,4,I feel more alert or awake,false
2026-045_politics_36_a,5,I overreact to frustrating situations,false
2026-045_politics_36_a,6,I have more conflict with others,false
2026-045_politics_36_a,7,None of the above,false
2026-045_politics_36_b,1,I feel more irritable or angry,false
2026-045_politics_36_b,2,I feel anxious or tense,false
2026-045_politics_36_b,3,I have trouble concentrating,false
2026-045_politics_36_b,4,I feel more alert or awake,false
2026-045_politics_36_b,5,I overreact to frustrating situations,false
2026-045_politics_36_b,6,I have more conflict with others,false
2026-045_politics_36_b,7,None of the above,false
2026-045_politics_37,1,I'm less likely to exercise outside,false
2026-045_politics_37,2,I'm more likely to exercise inside,false
2026-045_politics_37,3,I'm less likely to socialize in person,false
2026-045_politics_37,4,I'm more likely to use social media to connect with others,false
2026-045_politics_37,5,I'm more likely to stay inside my home in general,false
2026-045_politics_37,6,I'm less likely to spend time outdoors in nature,false
2026-045_politics_37,7,None of the above,false
2026-045_politics_38,1,Strongly disagree,false
2026-045_politics_38,2,Disagree,false
2026-045_politics_38,3,Somewhat disagree,false
2026-045_politics_38,4,Neither agree nor disagree,false
2026-045_politics_38,5,Somewhat agree,false
2026-045_politics_38,6,Agree,false
2026-045_politics_38,7,Strongly agree,false
2026-045_politics_4,1,Strongly disagree,false
2026-045_politics_4,2,Disagree,false
2026-045_politics_4,3,Slightly disagree,false
2026-045_politics_4,4,Neither agree nor disagree,false
2026-045_politics_4,5,Slightly agree,false
2026-045_politics_4,6,Agree,false
2026-045_politics_4,7,Strong agree,false
2026-045_politics_5,1,Left/Liberal,false
2026-045_politics_5,2,Centrist,false
2026-045_politics_5,3,Right/Conservative,false
2026-045_politics_5,4,Undefined (None of the above),false
2026-045_politics_6,1,Definitely yes,false
2026-045_politics_6,2,Probably yes,false
2026-045_politics_6,3,Probably no,false
2026-045_politics_6,4,Definitely no,false
2026-045_politics_6,5,I am not sure/do not want to answer,false
2026-045_politics_7,1,Very concerned,false
2026-045_politics_7,2,Moderately concerned,false
2026-045_politics_7,3,Slightly concerned,false
2026-045_politics_7,4,Not concerned at all,false
2026-045_politics_8,1,An originally extremely morally bad person who became an extremely morally good person,false
2026-045_politics_8,2,An originally extremely morally good person who became an extremely morally bad person,false
2026-045_politics_9_a,1,Not at all hesitant,false
2026-045_politics_9_a,2,Slightly hesitant,false
2026-045_politics_9_a,3,Somewhat hesitant,false
2026-045_politics_9_a,4,Very hesitant,false
2026-045_politics_9_a,5,Extremely hesitant,false
2026-045_politics_9_b,1,Not at all hesitant,false
2026-045_politics_9_b,2,Slightly hesitant,false
2026-045_politics_9_b,3,Somewhat hesitant,false
2026-045_politics_9_b,4,Very hesitant,false
2026-045_politics_9_b,5,Extremely hesitant,false
2026-045_society_10,1,Entirely reflects the person's character,false
2026-045_society_10,2,Mostly reflects the person's character,false
2026-045_society_10,3,Both equally,false
2026-045_society_10,4,Mostly an expected risk of close relationships,false
2026-045_society_10,5,Entirely an expected risk of close relationships,false
2026-045_society_10,6,Prefer not to answer,false
2026-045_society_11,1,1 (strongly disagree),false
2026-045_society_11,2,2,false
2026-045_society_11,3,3,false
2026-045_society_11,4,4,false
2026-045_society_11,5,5,false
2026-045_society_11,6,6,false
2026-045_society_11,7,7 (strongly agree),false
2026-045_society_12,1,1 (strongly disagree),false
2026-045_society_12,2,2,false
2026-045_society_12,3,3,false
2026-045_society_12,4,4,false
2026-045_society_12,5,5,false
2026-045_society_12,6,6,false
2026-045_society_12,7,7 (strongly agree),false
